#No.: ETA value [eV], spt, dt
No.2391: 0.099069, 62.99999999999984, 22.0
No.2392: 0.101513, 63.19999999999983, 22.0
No.2393: 0.104426, 63.399999999999835, 22.0
No.2394: 0.107768, 63.59999999999984, 22.0
No.2395: 0.111473, 63.799999999999834, 22.0
No.2396: 0.11602, 63.99999999999983, 22.0
No.2397: 0.121192, 64.19999999999983, 22.0
No.2398: 0.12658, 64.39999999999984, 22.0
No.2399: 0.132196, 64.59999999999982, 22.0
No.2400: 0.137858, 64.79999999999983, 22.0

No.2401: 0.137858, 17.0, 23.0
No.2402: 0.137858, 17.2, 23.0
No.2403: 0.137858, 17.4, 23.0
No.2404: 0.137858, 17.599999999999998, 23.0
No.2405: 0.178156, 17.799999999999997, 23.0
No.2406: 0.177302, 17.999999999999996, 23.0
No.2407: 0.176523, 18.199999999999996, 23.0
No.2408: 0.175666, 18.399999999999995, 23.0
No.2409: 0.17486, 18.599999999999994, 23.0
No.2410: 0.174005, 18.799999999999994, 23.0
No.2411: 0.173184, 18.999999999999993, 23.0
No.2412: 0.172414, 19.199999999999992, 23.0
No.2413: 0.171598, 19.39999999999999, 23.0
No.2414: 0.1708, 19.59999999999999, 23.0
No.2415: 0.17005, 19.79999999999999, 23.0
No.2416: 0.169262, 19.99999999999999, 23.0
No.2417: 0.168555, 20.19999999999999, 23.0
No.2418: 0.167864, 20.399999999999988, 23.0
No.2419: 0.167148, 20.599999999999987, 23.0
No.2420: 0.166416, 20.799999999999986, 23.0
No.2421: 0.165716, 20.999999999999986, 23.0
No.2422: 0.165013, 21.199999999999985, 23.0
No.2423: 0.16432, 21.399999999999984, 23.0
No.2424: 0.163605, 21.599999999999984, 23.0
No.2425: 0.162971, 21.799999999999983, 23.0
No.2426: 0.162287, 21.999999999999982, 23.0
No.2427: 0.161612, 22.19999999999998, 23.0
No.2428: 0.160919, 22.39999999999998, 23.0
No.2429: 0.160276, 22.59999999999998, 23.0
No.2430: 0.159635, 22.79999999999998, 23.0
No.2431: 0.158998, 22.99999999999998, 23.0
No.2432: 0.158365, 23.199999999999978, 23.0
No.2433: 0.157773, 23.399999999999977, 23.0
No.2434: 0.157148, 23.599999999999977, 23.0
No.2435: 0.156571, 23.799999999999976, 23.0
No.2436: 0.156015, 23.999999999999975, 23.0
No.2437: 0.155439, 24.199999999999974, 23.0
No.2438: 0.154889, 24.399999999999974, 23.0
No.2439: 0.154399, 24.599999999999973, 23.0
No.2440: 0.153893, 24.799999999999972, 23.0
No.2441: 0.153447, 24.99999999999997, 23.0
No.2442: 0.152976, 25.19999999999997, 23.0
No.2443: 0.152511, 25.39999999999997, 23.0
No.2444: 0.152093, 25.59999999999997, 23.0
No.2445: 0.151701, 25.79999999999997, 23.0
No.2446: 0.151408, 25.999999999999968, 23.0
No.2447: 0.151133, 26.199999999999967, 23.0
No.2448: 0.150924, 26.399999999999967, 23.0
No.2449: 0.150837, 26.599999999999966, 23.0
No.2450: 0.150932, 26.799999999999965, 23.0
No.2451: 0.15117, 26.999999999999964, 23.0
No.2452: 0.151725, 27.199999999999964, 23.0
No.2453: 0.152505, 27.399999999999963, 23.0
No.2454: 0.153281, 27.599999999999962, 23.0
No.2455: 0.153973, 27.79999999999996, 23.0
No.2456: 0.15479, 27.99999999999996, 23.0
No.2457: 0.155524, 28.19999999999996, 23.0
No.2458: 0.156261, 28.39999999999996, 23.0
No.2459: 0.157005, 28.59999999999996, 23.0
No.2460: 0.157722, 28.799999999999958, 23.0
No.2461: 0.158475, 28.999999999999957, 23.0
No.2462: 0.159206, 29.199999999999957, 23.0
No.2463: 0.15997, 29.399999999999956, 23.0
No.2464: 0.160693, 29.599999999999955, 23.0
No.2465: 0.161417, 29.799999999999955, 23.0
No.2466: 0.162145, 29.999999999999954, 23.0
No.2467: 0.162869, 30.199999999999953, 23.0
No.2468: 0.163562, 30.399999999999952, 23.0
No.2469: 0.164251, 30.59999999999995, 23.0
No.2470: 0.164941, 30.79999999999995, 23.0
No.2471: 0.16567, 30.99999999999995, 23.0
No.2472: 0.166341, 31.19999999999995, 23.0
No.2473: 0.167039, 31.39999999999995, 23.0
No.2474: 0.167718, 31.599999999999948, 23.0
No.2475: 0.168385, 31.799999999999947, 23.0
No.2476: 0.169016, 31.999999999999947, 23.0
No.2477: 0.169673, 32.199999999999946, 23.0
No.2478: 0.170333, 32.39999999999995, 23.0
No.2479: 0.17096, 32.599999999999945, 23.0
No.2480: 0.171643, 32.79999999999994, 23.0
No.2481: 0.172261, 32.99999999999994, 23.0
No.2482: 0.17284, 33.199999999999946, 23.0
No.2483: 0.173469, 33.39999999999994, 23.0
No.2484: 0.174073, 33.59999999999994, 23.0
No.2485: 0.174657, 33.79999999999994, 23.0
No.2486: 0.175247, 33.99999999999994, 23.0
No.2487: 0.175844, 34.19999999999994, 23.0
No.2488: 0.176374, 34.399999999999935, 23.0
No.2489: 0.176942, 34.59999999999994, 23.0
No.2490: 0.177495, 34.79999999999994, 23.0
No.2491: 0.178024, 34.999999999999936, 23.0
No.2492: 0.178569, 35.19999999999993, 23.0
No.2493: 0.179061, 35.399999999999935, 23.0
No.2494: 0.179555, 35.59999999999994, 23.0
No.2495: 0.180028, 35.79999999999993, 23.0
No.2496: 0.180465, 35.99999999999993, 23.0
No.2497: 0.180921, 36.19999999999993, 23.0
No.2498: 0.181382, 36.399999999999935, 23.0
No.2499: 0.181803, 36.59999999999993, 23.0
No.2500: 0.182166, 36.799999999999926, 23.0
No.2501: 0.182598, 36.99999999999993, 23.0
No.2502: 0.183008, 37.19999999999993, 23.0
No.2503: 0.183351, 37.39999999999993, 23.0
No.2504: 0.183779, 37.59999999999992, 23.0
No.2505: 0.184109, 37.799999999999926, 23.0
No.2506: 0.184428, 37.99999999999993, 23.0
No.2507: 0.184802, 38.199999999999925, 23.0
No.2508: 0.185131, 38.39999999999992, 23.0
No.2509: 0.185446, 38.59999999999992, 23.0
No.2510: 0.185721, 38.799999999999926, 23.0
No.2511: 0.186046, 38.99999999999992, 23.0
No.2512: 0.186339, 39.19999999999992, 23.0
No.2513: 0.186606, 39.39999999999992, 23.0
No.2514: 0.186902, 39.59999999999992, 23.0
No.2515: 0.187151, 39.79999999999992, 23.0
No.2516: 0.1874, 39.999999999999915, 23.0
No.2517: 0.187633, 40.19999999999992, 23.0
No.2518: 0.187882, 40.39999999999992, 23.0
No.2519: 0.188089, 40.599999999999916, 23.0
No.2520: 0.188278, 40.79999999999991, 23.0
No.2521: 0.188488, 40.999999999999915, 23.0
No.2522: 0.188701, 41.19999999999992, 23.0
No.2523: 0.188864, 41.39999999999991, 23.0
No.2524: 0.189088, 41.59999999999991, 23.0
No.2525: 0.189241, 41.79999999999991, 23.0
No.2526: 0.189385, 41.999999999999915, 23.0
No.2527: 0.189563, 42.19999999999991, 23.0
No.2528: 0.189731, 42.399999999999906, 23.0
No.2529: 0.189878, 42.59999999999991, 23.0
No.2530: 0.190011, 42.79999999999991, 23.0
No.2531: 0.190121, 42.99999999999991, 23.0
No.2532: 0.190273, 43.1999999999999, 23.0
No.2533: 0.190373, 43.399999999999906, 23.0
No.2534: 0.190524, 43.59999999999991, 23.0
No.2535: 0.190592, 43.799999999999905, 23.0
No.2536: 0.1907, 43.9999999999999, 23.0
No.2537: 0.190825, 44.1999999999999, 23.0
No.2538: 0.190883, 44.399999999999906, 23.0
No.2539: 0.190985, 44.5999999999999, 23.0
No.2540: 0.191059, 44.7999999999999, 23.0
No.2541: 0.191122, 44.9999999999999, 23.0
No.2542: 0.191156, 45.1999999999999, 23.0
No.2543: 0.191229, 45.3999999999999, 23.0
No.2544: 0.191304, 45.599999999999895, 23.0
No.2545: 0.191335, 45.7999999999999, 23.0
No.2546: 0.191352, 45.9999999999999, 23.0
No.2547: 0.191415, 46.199999999999896, 23.0
No.2548: 0.191429, 46.39999999999989, 23.0
No.2549: 0.191453, 46.599999999999895, 23.0
No.2550: 0.191431, 46.7999999999999, 23.0
No.2551: 0.19142, 46.99999999999989, 23.0
No.2552: 0.191442, 47.19999999999989, 23.0
No.2553: 0.191435, 47.39999999999989, 23.0
No.2554: 0.191405, 47.599999999999895, 23.0
No.2555: 0.191354, 47.79999999999989, 23.0
No.2556: 0.191304, 47.999999999999886, 23.0
No.2557: 0.191221, 48.19999999999989, 23.0
No.2558: 0.191169, 48.39999999999989, 23.0
No.2559: 0.191074, 48.59999999999989, 23.0
No.2560: 0.190991, 48.79999999999988, 23.0
No.2561: 0.190882, 48.999999999999886, 23.0
No.2562: 0.190743, 49.19999999999989, 23.0
No.2563: 0.190604, 49.399999999999885, 23.0
No.2564: 0.190444, 49.59999999999988, 23.0
No.2565: 0.190282, 49.79999999999988, 23.0
No.2566: 0.190015, 49.999999999999886, 23.0
No.2567: 0.189859, 50.19999999999988, 23.0
No.2568: 0.189596, 50.39999999999988, 23.0
No.2569: 0.189354, 50.59999999999988, 23.0
No.2570: 0.189068, 50.79999999999988, 23.0
No.2571: 0.188791, 50.99999999999988, 23.0
No.2572: 0.188439, 51.199999999999875, 23.0
No.2573: 0.188097, 51.39999999999988, 23.0
No.2574: 0.187756, 51.59999999999988, 23.0
No.2575: 0.187286, 51.799999999999876, 23.0
No.2576: 0.186909, 51.99999999999987, 23.0
No.2577: 0.186418, 52.199999999999875, 23.0
No.2578: 0.185923, 52.39999999999988, 23.0
No.2579: 0.185433, 52.59999999999987, 23.0
No.2580: 0.184887, 52.79999999999987, 23.0
No.2581: 0.184279, 52.99999999999987, 23.0
No.2582: 0.183603, 53.199999999999875, 23.0
No.2583: 0.182999, 53.39999999999987, 23.0
No.2584: 0.182242, 53.599999999999866, 23.0
No.2585: 0.181544, 53.79999999999987, 23.0
No.2586: 0.180714, 53.99999999999987, 23.0
No.2587: 0.179889, 54.19999999999987, 23.0
No.2588: 0.179014, 54.399999999999864, 23.0
No.2589: 0.178083, 54.599999999999866, 23.0
No.2590: 0.177083, 54.79999999999987, 23.0
No.2591: 0.176022, 54.999999999999865, 23.0
No.2592: 0.174927, 55.19999999999986, 23.0
No.2593: 0.173771, 55.399999999999864, 23.0
No.2594: 0.172609, 55.599999999999866, 23.0
No.2595: 0.171348, 55.79999999999986, 23.0
No.2596: 0.169991, 55.99999999999986, 23.0
No.2597: 0.168595, 56.19999999999986, 23.0
No.2598: 0.167155, 56.399999999999864, 23.0
No.2599: 0.165618, 56.59999999999986, 23.0
No.2600: 0.164004, 56.799999999999855, 23.0
No.2601: 0.162359, 56.99999999999986, 23.0
No.2602: 0.16058, 57.19999999999986, 23.0
No.2603: 0.158746, 57.39999999999986, 23.0
No.2604: 0.156854, 57.59999999999985, 23.0
No.2605: 0.154842, 57.799999999999855, 23.0
No.2606: 0.152742, 57.99999999999986, 23.0
No.2607: 0.150558, 58.199999999999854, 23.0
No.2608: 0.148285, 58.39999999999985, 23.0
No.2609: 0.145889, 58.59999999999985, 23.0
No.2610: 0.143448, 58.799999999999855, 23.0
No.2611: 0.140821, 58.99999999999985, 23.0
No.2612: 0.138178, 59.19999999999985, 23.0
No.2613: 0.135476, 59.39999999999985, 23.0
No.2614: 0.132694, 59.59999999999985, 23.0
No.2615: 0.129833, 59.79999999999985, 23.0
No.2616: 0.126908, 59.999999999999844, 23.0
No.2617: 0.123874, 60.19999999999985, 23.0
No.2618: 0.120767, 60.39999999999985, 23.0
No.2619: 0.117551, 60.599999999999845, 23.0
No.2620: 0.11433, 60.79999999999984, 23.0
No.2621: 0.111041, 60.999999999999844, 23.0
No.2622: 0.107779, 61.19999999999985, 23.0
No.2623: 0.104411, 61.39999999999984, 23.0
No.2624: 0.101035, 61.59999999999984, 23.0
No.2625: 0.097854, 61.79999999999984, 23.0
No.2626: 0.0955, 61.999999999999844, 23.0
No.2627: 0.094097, 62.19999999999984, 23.0
No.2628: 0.093705, 62.399999999999835, 23.0
No.2629: 0.094163, 62.59999999999984, 23.0
No.2630: 0.09509, 62.79999999999984, 23.0
No.2631: 0.096617, 62.99999999999984, 23.0
No.2632: 0.098766, 63.19999999999983, 23.0
No.2633: 0.101341, 63.399999999999835, 23.0
No.2634: 0.104487, 63.59999999999984, 23.0
No.2635: 0.107932, 63.799999999999834, 23.0
No.2636: 0.112006, 63.99999999999983, 23.0
No.2637: 0.117128, 64.19999999999983, 23.0
No.2638: 0.122468, 64.39999999999984, 23.0
No.2639: 0.128069, 64.59999999999982, 23.0
No.2640: 0.133781, 64.79999999999983, 23.0

No.2641: 0.182385, 17.0, 24.0
No.2642: 0.182385, 17.2, 24.0
No.2643: 0.182385, 17.4, 24.0
No.2644: 0.182385, 17.599999999999998, 24.0
No.2645: 0.182385, 17.799999999999997, 24.0
No.2646: 0.178456, 17.999999999999996, 24.0
No.2647: 0.177674, 18.199999999999996, 24.0
No.2648: 0.177674, 18.399999999999995, 24.0
No.2649: 0.176052, 18.599999999999994, 24.0
No.2650: 0.175275, 18.799999999999994, 24.0
No.2651: 0.174485, 18.999999999999993, 24.0
No.2652: 0.173671, 19.199999999999992, 24.0
No.2653: 0.172879, 19.39999999999999, 24.0
No.2654: 0.17212, 19.59999999999999, 24.0
No.2655: 0.171296, 19.79999999999999, 24.0
No.2656: 0.170507, 19.99999999999999, 24.0
No.2657: 0.169766, 20.19999999999999, 24.0
No.2658: 0.169005, 20.399999999999988, 24.0
No.2659: 0.168243, 20.599999999999987, 24.0
No.2660: 0.167509, 20.799999999999986, 24.0
No.2661: 0.166807, 20.999999999999986, 24.0
No.2662: 0.166057, 21.199999999999985, 24.0
No.2663: 0.165333, 21.399999999999984, 24.0
No.2664: 0.164686, 21.599999999999984, 24.0
No.2665: 0.164013, 21.799999999999983, 24.0
No.2666: 0.163354, 21.999999999999982, 24.0
No.2667: 0.162689, 22.19999999999998, 24.0
No.2668: 0.162032, 22.39999999999998, 24.0
No.2669: 0.161407, 22.59999999999998, 24.0
No.2670: 0.160787, 22.79999999999998, 24.0
No.2671: 0.160198, 22.99999999999998, 24.0
No.2672: 0.15958, 23.199999999999978, 24.0
No.2673: 0.159, 23.399999999999977, 24.0
No.2674: 0.158367, 23.599999999999977, 24.0
No.2675: 0.157866, 23.799999999999976, 24.0
No.2676: 0.157343, 23.999999999999975, 24.0
No.2677: 0.156868, 24.199999999999974, 24.0
No.2678: 0.156384, 24.399999999999974, 24.0
No.2679: 0.155902, 24.599999999999973, 24.0
No.2680: 0.155473, 24.799999999999972, 24.0
No.2681: 0.155048, 24.99999999999997, 24.0
No.2682: 0.154643, 25.19999999999997, 24.0
No.2683: 0.15428, 25.39999999999997, 24.0
No.2684: 0.154082, 25.59999999999997, 24.0
No.2685: 0.153819, 25.79999999999997, 24.0
No.2686: 0.153669, 25.999999999999968, 24.0
No.2687: 0.153661, 26.199999999999967, 24.0
No.2688: 0.153704, 26.399999999999967, 24.0
No.2689: 0.154012, 26.599999999999966, 24.0
No.2690: 0.154648, 26.799999999999965, 24.0
No.2691: 0.155367, 26.999999999999964, 24.0
No.2692: 0.15614, 27.199999999999964, 24.0
No.2693: 0.156885, 27.399999999999963, 24.0
No.2694: 0.157642, 27.599999999999962, 24.0
No.2695: 0.158393, 27.79999999999996, 24.0
No.2696: 0.159147, 27.99999999999996, 24.0
No.2697: 0.159939, 28.19999999999996, 24.0
No.2698: 0.160634, 28.39999999999996, 24.0
No.2699: 0.161386, 28.59999999999996, 24.0
No.2700: 0.162108, 28.799999999999958, 24.0
No.2701: 0.162888, 28.999999999999957, 24.0
No.2702: 0.163595, 29.199999999999957, 24.0
No.2703: 0.164344, 29.399999999999956, 24.0
No.2704: 0.165071, 29.599999999999955, 24.0
No.2705: 0.165832, 29.799999999999955, 24.0
No.2706: 0.166546, 29.999999999999954, 24.0
No.2707: 0.167266, 30.199999999999953, 24.0
No.2708: 0.168014, 30.399999999999952, 24.0
No.2709: 0.16871, 30.59999999999995, 24.0
No.2710: 0.169374, 30.79999999999995, 24.0
No.2711: 0.170112, 30.99999999999995, 24.0
No.2712: 0.170788, 31.19999999999995, 24.0
No.2713: 0.171508, 31.39999999999995, 24.0
No.2714: 0.172204, 31.599999999999948, 24.0
No.2715: 0.172886, 31.799999999999947, 24.0
No.2716: 0.173553, 31.999999999999947, 24.0
No.2717: 0.174241, 32.199999999999946, 24.0
No.2718: 0.174927, 32.39999999999995, 24.0
No.2719: 0.175561, 32.599999999999945, 24.0
No.2720: 0.176184, 32.79999999999994, 24.0
No.2721: 0.176854, 32.99999999999994, 24.0
No.2722: 0.17751, 33.199999999999946, 24.0
No.2723: 0.178106, 33.39999999999994, 24.0
No.2724: 0.178703, 33.59999999999994, 24.0
No.2725: 0.179305, 33.79999999999994, 24.0
No.2726: 0.179898, 33.99999999999994, 24.0
No.2727: 0.180477, 34.19999999999994, 24.0
No.2728: 0.181062, 34.399999999999935, 24.0
No.2729: 0.181604, 34.59999999999994, 24.0
No.2730: 0.182133, 34.79999999999994, 24.0
No.2731: 0.182627, 34.999999999999936, 24.0
No.2732: 0.18314, 35.19999999999993, 24.0
No.2733: 0.18365, 35.399999999999935, 24.0
No.2734: 0.184142, 35.59999999999994, 24.0
No.2735: 0.1846, 35.79999999999993, 24.0
No.2736: 0.185073, 35.99999999999993, 24.0
No.2737: 0.185505, 36.19999999999993, 24.0
No.2738: 0.186001, 36.399999999999935, 24.0
No.2739: 0.186385, 36.59999999999993, 24.0
No.2740: 0.18683, 36.799999999999926, 24.0
No.2741: 0.187218, 36.99999999999993, 24.0
No.2742: 0.187617, 37.19999999999993, 24.0
No.2743: 0.187992, 37.39999999999993, 24.0
No.2744: 0.188327, 37.59999999999992, 24.0
No.2745: 0.188735, 37.799999999999926, 24.0
No.2746: 0.189088, 37.99999999999993, 24.0
No.2747: 0.189424, 38.199999999999925, 24.0
No.2748: 0.189767, 38.39999999999992, 24.0
No.2749: 0.190068, 38.59999999999992, 24.0
No.2750: 0.190396, 38.799999999999926, 24.0
No.2751: 0.190685, 38.99999999999992, 24.0
No.2752: 0.191002, 39.19999999999992, 24.0
No.2753: 0.191245, 39.39999999999992, 24.0
No.2754: 0.191549, 39.59999999999992, 24.0
No.2755: 0.191773, 39.79999999999992, 24.0
No.2756: 0.192051, 39.999999999999915, 24.0
No.2757: 0.19233, 40.19999999999992, 24.0
No.2758: 0.192524, 40.39999999999992, 24.0
No.2759: 0.192743, 40.599999999999916, 24.0
No.2760: 0.192944, 40.79999999999991, 24.0
No.2761: 0.193128, 40.999999999999915, 24.0
No.2762: 0.193362, 41.19999999999992, 24.0
No.2763: 0.193588, 41.39999999999991, 24.0
No.2764: 0.193771, 41.59999999999991, 24.0
No.2765: 0.193985, 41.79999999999991, 24.0
No.2766: 0.194156, 41.999999999999915, 24.0
No.2767: 0.194329, 42.19999999999991, 24.0
No.2768: 0.1945, 42.399999999999906, 24.0
No.2769: 0.194666, 42.59999999999991, 24.0
No.2770: 0.194807, 42.79999999999991, 24.0
No.2771: 0.194984, 42.99999999999991, 24.0
No.2772: 0.195116, 43.1999999999999, 24.0
No.2773: 0.195265, 43.399999999999906, 24.0
No.2774: 0.195378, 43.59999999999991, 24.0
No.2775: 0.195473, 43.799999999999905, 24.0
No.2776: 0.195574, 43.9999999999999, 24.0
No.2777: 0.195671, 44.1999999999999, 24.0
No.2778: 0.195819, 44.399999999999906, 24.0
No.2779: 0.195874, 44.5999999999999, 24.0
No.2780: 0.195954, 44.7999999999999, 24.0
No.2781: 0.196066, 44.9999999999999, 24.0
No.2782: 0.196118, 45.1999999999999, 24.0
No.2783: 0.196175, 45.3999999999999, 24.0
No.2784: 0.196231, 45.599999999999895, 24.0
No.2785: 0.196287, 45.7999999999999, 24.0
No.2786: 0.19635, 45.9999999999999, 24.0
No.2787: 0.196342, 46.199999999999896, 24.0
No.2788: 0.196366, 46.39999999999989, 24.0
No.2789: 0.1964, 46.599999999999895, 24.0
No.2790: 0.196392, 46.7999999999999, 24.0
No.2791: 0.196374, 46.99999999999989, 24.0
No.2792: 0.19637, 47.19999999999989, 24.0
No.2793: 0.196347, 47.39999999999989, 24.0
No.2794: 0.196328, 47.599999999999895, 24.0
No.2795: 0.196287, 47.79999999999989, 24.0
No.2796: 0.19624, 47.999999999999886, 24.0
No.2797: 0.196198, 48.19999999999989, 24.0
No.2798: 0.196067, 48.39999999999989, 24.0
No.2799: 0.196016, 48.59999999999989, 24.0
No.2800: 0.195921, 48.79999999999988, 24.0
No.2801: 0.1958, 48.999999999999886, 24.0
No.2802: 0.195657, 49.19999999999989, 24.0
No.2803: 0.195523, 49.399999999999885, 24.0
No.2804: 0.195345, 49.59999999999988, 24.0
No.2805: 0.195201, 49.79999999999988, 24.0
No.2806: 0.194993, 49.999999999999886, 24.0
No.2807: 0.194776, 50.19999999999988, 24.0
No.2808: 0.194529, 50.39999999999988, 24.0
No.2809: 0.19432, 50.59999999999988, 24.0
No.2810: 0.193986, 50.79999999999988, 24.0
No.2811: 0.193695, 50.99999999999988, 24.0
No.2812: 0.193383, 51.199999999999875, 24.0
No.2813: 0.193046, 51.39999999999988, 24.0
No.2814: 0.192661, 51.59999999999988, 24.0
No.2815: 0.192266, 51.799999999999876, 24.0
No.2816: 0.191829, 51.99999999999987, 24.0
No.2817: 0.191331, 52.199999999999875, 24.0
No.2818: 0.19088, 52.39999999999988, 24.0
No.2819: 0.19032, 52.59999999999987, 24.0
No.2820: 0.189721, 52.79999999999987, 24.0
No.2821: 0.189131, 52.99999999999987, 24.0
No.2822: 0.188484, 53.199999999999875, 24.0
No.2823: 0.187781, 53.39999999999987, 24.0
No.2824: 0.187083, 53.599999999999866, 24.0
No.2825: 0.186291, 53.79999999999987, 24.0
No.2826: 0.185482, 53.99999999999987, 24.0
No.2827: 0.184601, 54.19999999999987, 24.0
No.2828: 0.18372, 54.399999999999864, 24.0
No.2829: 0.182779, 54.599999999999866, 24.0
No.2830: 0.181717, 54.79999999999987, 24.0
No.2831: 0.180685, 54.999999999999865, 24.0
No.2832: 0.179566, 55.19999999999986, 24.0
No.2833: 0.178411, 55.399999999999864, 24.0
No.2834: 0.177163, 55.599999999999866, 24.0
No.2835: 0.175852, 55.79999999999986, 24.0
No.2836: 0.174566, 55.99999999999986, 24.0
No.2837: 0.173127, 56.19999999999986, 24.0
No.2838: 0.171647, 56.399999999999864, 24.0
No.2839: 0.170129, 56.59999999999986, 24.0
No.2840: 0.168519, 56.799999999999855, 24.0
No.2841: 0.166835, 56.99999999999986, 24.0
No.2842: 0.165028, 57.19999999999986, 24.0
No.2843: 0.163159, 57.39999999999986, 24.0
No.2844: 0.161301, 57.59999999999985, 24.0
No.2845: 0.159318, 57.799999999999855, 24.0
No.2846: 0.15721, 57.99999999999986, 24.0
No.2847: 0.155035, 58.199999999999854, 24.0
No.2848: 0.15278, 58.39999999999985, 24.0
No.2849: 0.150369, 58.59999999999985, 24.0
No.2850: 0.147874, 58.799999999999855, 24.0
No.2851: 0.14531, 58.99999999999985, 24.0
No.2852: 0.142653, 59.19999999999985, 24.0
No.2853: 0.139819, 59.39999999999985, 24.0
No.2854: 0.136951, 59.59999999999985, 24.0
No.2855: 0.133995, 59.79999999999985, 24.0
No.2856: 0.131035, 59.999999999999844, 24.0
No.2857: 0.127932, 60.19999999999985, 24.0
No.2858: 0.124779, 60.39999999999985, 24.0
No.2859: 0.121501, 60.599999999999845, 24.0
No.2860: 0.118181, 60.79999999999984, 24.0
No.2861: 0.114762, 60.999999999999844, 24.0
No.2862: 0.111324, 61.19999999999985, 24.0
No.2863: 0.10789, 61.39999999999984, 24.0
No.2864: 0.104397, 61.59999999999984, 24.0
No.2865: 0.100899, 61.79999999999984, 24.0
No.2866: 0.097566, 61.999999999999844, 24.0
No.2867: 0.095066, 62.19999999999984, 24.0
No.2868: 0.093604, 62.399999999999835, 24.0
No.2869: 0.093215, 62.59999999999984, 24.0
No.2870: 0.093614, 62.79999999999984, 24.0
No.2871: 0.094702, 62.99999999999984, 24.0
No.2872: 0.096397, 63.19999999999983, 24.0
No.2873: 0.098632, 63.399999999999835, 24.0
No.2874: 0.10149, 63.59999999999984, 24.0
No.2875: 0.104792, 63.799999999999834, 24.0
