#No.: ETA value [eV], r0, sigma
No.2292: 0.296662, 7.100000000000005, 8.400000000000006
No.2293: 0.306846, 7.200000000000005, 8.400000000000006
No.2294: 0.315198, 7.300000000000004, 8.400000000000006
No.2295: 0.323117, 7.400000000000005, 8.400000000000006
No.2296: 0.320009, 7.500000000000005, 8.400000000000006
No.2297: 0.319807, 7.600000000000005, 8.400000000000006
No.2298: 0.324957, 7.700000000000005, 8.400000000000006
No.2299: 0.335664, 7.800000000000005, 8.400000000000006
No.2300: 0.348251, 7.900000000000006, 8.400000000000006
No.2301: 0.361093, 8.000000000000005, 8.400000000000006
No.2302: 0.373388, 8.100000000000005, 8.400000000000006
No.2303: 0.359112, 8.200000000000006, 8.400000000000006
No.2304: 0.390883, 8.300000000000006, 8.400000000000006
No.2305: 0.452239, 8.400000000000006, 8.400000000000006
No.2306: 99999.999, 8.500000000000005, 8.400000000000006
No.2307: 99999.999, 8.600000000000005, 8.400000000000006
No.2308: 99999.999, 8.700000000000006, 8.400000000000006
No.2309: 99999.999, 8.800000000000006, 8.400000000000006
No.2310: 99999.999, 8.900000000000006, 8.400000000000006

No.2311: 99999.999, 2.0, 8.600000000000005
No.2312: 99999.999, 2.1, 8.600000000000005
No.2313: 1.813881, 2.2, 8.600000000000005
No.2314: 1.813881, 2.3000000000000003, 8.600000000000005
No.2315: 1.813881, 2.4000000000000004, 8.600000000000005
No.2316: 1.700185, 2.5000000000000004, 8.600000000000005
No.2317: 1.644861, 2.6000000000000005, 8.600000000000005
No.2318: 1.644861, 2.7000000000000006, 8.600000000000005
No.2319: 1.212271, 2.8000000000000007, 8.600000000000005
No.2320: 0.964141, 2.900000000000001, 8.600000000000005
No.2321: 0.704689, 3.000000000000001, 8.600000000000005
No.2322: 0.550729, 3.100000000000001, 8.600000000000005
No.2323: 0.447989, 3.200000000000001, 8.600000000000005
No.2324: 0.387712, 3.300000000000001, 8.600000000000005
No.2325: 0.363256, 3.4000000000000012, 8.600000000000005
No.2326: 0.350918, 3.5000000000000013, 8.600000000000005
No.2327: 0.345167, 3.6000000000000014, 8.600000000000005
No.2328: 0.341596, 3.7000000000000015, 8.600000000000005
No.2329: 0.334293, 3.8000000000000016, 8.600000000000005
No.2330: 0.322751, 3.9000000000000017, 8.600000000000005
No.2331: 0.30754, 4.000000000000002, 8.600000000000005
No.2332: 0.290991, 4.100000000000001, 8.600000000000005
No.2333: 0.272242, 4.200000000000002, 8.600000000000005
No.2334: 0.252961, 4.3000000000000025, 8.600000000000005
No.2335: 0.236323, 4.400000000000002, 8.600000000000005
No.2336: 0.223349, 4.500000000000002, 8.600000000000005
No.2337: 0.228445, 4.600000000000002, 8.600000000000005
No.2338: 0.236032, 4.700000000000003, 8.600000000000005
No.2339: 0.247073, 4.8000000000000025, 8.600000000000005
No.2340: 0.242456, 4.900000000000002, 8.600000000000005
No.2341: 0.221442, 5.000000000000003, 8.600000000000005
No.2342: 0.20486, 5.100000000000003, 8.600000000000005
No.2343: 0.19145, 5.200000000000003, 8.600000000000005
No.2344: 0.18056, 5.3000000000000025, 8.600000000000005
No.2345: 0.171755, 5.400000000000003, 8.600000000000005
No.2346: 0.1661, 5.5000000000000036, 8.600000000000005
No.2347: 0.165461, 5.600000000000003, 8.600000000000005
No.2348: 0.167029, 5.700000000000003, 8.600000000000005
No.2349: 0.169685, 5.800000000000003, 8.600000000000005
No.2350: 0.173409, 5.900000000000004, 8.600000000000005
No.2351: 0.179236, 6.0000000000000036, 8.600000000000005
No.2352: 0.185805, 6.100000000000003, 8.600000000000005
No.2353: 0.193865, 6.200000000000004, 8.600000000000005
No.2354: 0.203066, 6.300000000000004, 8.600000000000005
No.2355: 0.213071, 6.400000000000004, 8.600000000000005
No.2356: 0.223811, 6.5000000000000036, 8.600000000000005
No.2357: 0.234991, 6.600000000000004, 8.600000000000005
No.2358: 0.246816, 6.700000000000005, 8.600000000000005
No.2359: 0.25916, 6.800000000000004, 8.600000000000005
No.2360: 0.272351, 6.900000000000004, 8.600000000000005
No.2361: 0.286412, 7.000000000000004, 8.600000000000005
No.2362: 0.299782, 7.100000000000005, 8.600000000000005
No.2363: 0.309683, 7.200000000000005, 8.600000000000005
No.2364: 0.318238, 7.300000000000004, 8.600000000000005
No.2365: 0.323233, 7.400000000000005, 8.600000000000005
No.2366: 0.320191, 7.500000000000005, 8.600000000000005
No.2367: 0.32191, 7.600000000000005, 8.600000000000005
No.2368: 0.327897, 7.700000000000005, 8.600000000000005
No.2369: 0.340036, 7.800000000000005, 8.600000000000005
No.2370: 0.352788, 7.900000000000006, 8.600000000000005
No.2371: 0.365878, 8.000000000000005, 8.600000000000005
No.2372: 0.366513, 8.100000000000005, 8.600000000000005
No.2373: 0.366465, 8.200000000000006, 8.600000000000005
No.2374: 0.411765, 8.300000000000006, 8.600000000000005
No.2375: 0.481773, 8.400000000000006, 8.600000000000005
No.2376: 99999.999, 8.500000000000005, 8.600000000000005
No.2377: 99999.999, 8.600000000000005, 8.600000000000005
No.2378: 99999.999, 8.700000000000006, 8.600000000000005
No.2379: 99999.999, 8.800000000000006, 8.600000000000005
No.2380: 99999.999, 8.900000000000006, 8.600000000000005

No.2381: 99999.999, 2.0, 8.800000000000006
No.2382: 99999.999, 2.1, 8.800000000000006
No.2383: 99999.999, 2.2, 8.800000000000006
No.2384: 1.774078, 2.3000000000000003, 8.800000000000006
No.2385: 1.774078, 2.4000000000000004, 8.800000000000006
No.2386: 1.774078, 2.5000000000000004, 8.800000000000006
No.2387: 1.646854, 2.6000000000000005, 8.800000000000006
No.2388: 1.565079, 2.7000000000000006, 8.800000000000006
No.2389: 1.240804, 2.8000000000000007, 8.800000000000006
No.2390: 0.988028, 2.900000000000001, 8.800000000000006
No.2391: 0.725628, 3.000000000000001, 8.800000000000006
No.2392: 0.564344, 3.100000000000001, 8.800000000000006
No.2393: 0.458377, 3.200000000000001, 8.800000000000006
No.2394: 0.391585, 3.300000000000001, 8.800000000000006
No.2395: 0.364184, 3.4000000000000012, 8.800000000000006
No.2396: 0.350138, 3.5000000000000013, 8.800000000000006
No.2397: 0.343855, 3.6000000000000014, 8.800000000000006
No.2398: 0.340496, 3.7000000000000015, 8.800000000000006
No.2399: 0.333722, 3.8000000000000016, 8.800000000000006
No.2400: 0.322581, 3.9000000000000017, 8.800000000000006
No.2401: 0.307754, 4.000000000000002, 8.800000000000006
No.2402: 0.291337, 4.100000000000001, 8.800000000000006
No.2403: 0.273569, 4.200000000000002, 8.800000000000006
No.2404: 0.254292, 4.3000000000000025, 8.800000000000006
No.2405: 0.237407, 4.400000000000002, 8.800000000000006
No.2406: 0.224424, 4.500000000000002, 8.800000000000006
No.2407: 0.229245, 4.600000000000002, 8.800000000000006
No.2408: 0.236243, 4.700000000000003, 8.800000000000006
No.2409: 0.24648, 4.8000000000000025, 8.800000000000006
No.2410: 0.244391, 4.900000000000002, 8.800000000000006
No.2411: 0.223785, 5.000000000000003, 8.800000000000006
No.2412: 0.207341, 5.100000000000003, 8.800000000000006
No.2413: 0.193743, 5.200000000000003, 8.800000000000006
No.2414: 0.182682, 5.3000000000000025, 8.800000000000006
No.2415: 0.173539, 5.400000000000003, 8.800000000000006
No.2416: 0.167334, 5.5000000000000036, 8.800000000000006
No.2417: 0.166355, 5.600000000000003, 8.800000000000006
No.2418: 0.16771, 5.700000000000003, 8.800000000000006
No.2419: 0.170155, 5.800000000000003, 8.800000000000006
No.2420: 0.17392, 5.900000000000004, 8.800000000000006
No.2421: 0.179705, 6.0000000000000036, 8.800000000000006
No.2422: 0.186299, 6.100000000000003, 8.800000000000006
No.2423: 0.194545, 6.200000000000004, 8.800000000000006
No.2424: 0.203907, 6.300000000000004, 8.800000000000006
No.2425: 0.214126, 6.400000000000004, 8.800000000000006
No.2426: 0.225038, 6.5000000000000036, 8.800000000000006
No.2427: 0.236541, 6.600000000000004, 8.800000000000006
No.2428: 0.248666, 6.700000000000005, 8.800000000000006
No.2429: 0.261466, 6.800000000000004, 8.800000000000006
No.2430: 0.275072, 6.900000000000004, 8.800000000000006
No.2431: 0.289696, 7.000000000000004, 8.800000000000006
No.2432: 0.302793, 7.100000000000005, 8.800000000000006
No.2433: 0.312519, 7.200000000000005, 8.800000000000006
No.2434: 0.321094, 7.300000000000004, 8.800000000000006
No.2435: 0.323496, 7.400000000000005, 8.800000000000006
No.2436: 0.320509, 7.500000000000005, 8.800000000000006
No.2437: 0.323916, 7.600000000000005, 8.800000000000006
No.2438: 0.33157, 7.700000000000005, 8.800000000000006
No.2439: 0.344294, 7.800000000000005, 8.800000000000006
No.2440: 0.357174, 7.900000000000006, 8.800000000000006
No.2441: 0.370105, 8.000000000000005, 8.800000000000006
No.2442: 0.359696, 8.100000000000005, 8.800000000000006
No.2443: 0.378419, 8.200000000000006, 8.800000000000006
No.2444: 0.43497, 8.300000000000006, 8.800000000000006
No.2445: 0.510332, 8.400000000000006, 8.800000000000006
No.2446: 99999.999, 8.500000000000005, 8.800000000000006
No.2447: 99999.999, 8.600000000000005, 8.800000000000006
No.2448: 99999.999, 8.700000000000006, 8.800000000000006
No.2449: 99999.999, 8.800000000000006, 8.800000000000006
No.2450: 99999.999, 8.900000000000006, 8.800000000000006

No.2451: 1.848627, 2.0, 9.000000000000007
No.2452: 1.848627, 2.1, 9.000000000000007
No.2453: 1.807534, 2.2, 9.000000000000007
No.2454: 1.807534, 2.3000000000000003, 9.000000000000007
No.2455: 1.807534, 2.4000000000000004, 9.000000000000007
No.2456: 1.807534, 2.5000000000000004, 9.000000000000007
No.2457: 1.807534, 2.6000000000000005, 9.000000000000007
No.2458: 1.807534, 2.7000000000000006, 9.000000000000007
No.2459: 1.268746, 2.8000000000000007, 9.000000000000007
No.2460: 1.011314, 2.900000000000001, 9.000000000000007
No.2461: 0.747569, 3.000000000000001, 9.000000000000007
No.2462: 0.578691, 3.100000000000001, 9.000000000000007
No.2463: 0.470042, 3.200000000000001, 9.000000000000007
No.2464: 0.396436, 3.300000000000001, 9.000000000000007
No.2465: 0.365841, 3.4000000000000012, 9.000000000000007
No.2466: 0.349882, 3.5000000000000013, 9.000000000000007
No.2467: 0.342687, 3.6000000000000014, 9.000000000000007
No.2468: 0.339334, 3.7000000000000015, 9.000000000000007
No.2469: 0.333081, 3.8000000000000016, 9.000000000000007
No.2470: 0.333081, 3.9000000000000017, 9.000000000000007
No.2471: 0.307899, 4.000000000000002, 9.000000000000007
No.2472: 0.291665, 4.100000000000001, 9.000000000000007
No.2473: 0.274275, 4.200000000000002, 9.000000000000007
No.2474: 0.255753, 4.3000000000000025, 9.000000000000007
No.2475: 0.238663, 4.400000000000002, 9.000000000000007
No.2476: 0.225771, 4.500000000000002, 9.000000000000007
No.2477: 0.23014, 4.600000000000002, 9.000000000000007
No.2478: 0.236611, 4.700000000000003, 9.000000000000007
No.2479: 0.246124, 4.8000000000000025, 9.000000000000007
No.2480: 0.246425, 4.900000000000002, 9.000000000000007
No.2481: 0.226285, 5.000000000000003, 9.000000000000007
No.2482: 0.209933, 5.100000000000003, 9.000000000000007
No.2483: 0.1964, 5.200000000000003, 9.000000000000007
No.2484: 0.184978, 5.3000000000000025, 9.000000000000007
No.2485: 0.175471, 5.400000000000003, 9.000000000000007
No.2486: 0.168797, 5.5000000000000036, 9.000000000000007
No.2487: 0.167393, 5.600000000000003, 9.000000000000007
No.2488: 0.168456, 5.700000000000003, 9.000000000000007
No.2489: 0.170639, 5.800000000000003, 9.000000000000007
No.2490: 0.174555, 5.900000000000004, 9.000000000000007
No.2491: 0.180103, 6.0000000000000036, 9.000000000000007
No.2492: 0.186775, 6.100000000000003, 9.000000000000007
No.2493: 0.195139, 6.200000000000004, 9.000000000000007
No.2494: 0.204666, 6.300000000000004, 9.000000000000007
No.2495: 0.215016, 6.400000000000004, 9.000000000000007
No.2496: 0.22617, 6.5000000000000036, 9.000000000000007
No.2497: 0.237953, 6.600000000000004, 9.000000000000007
No.2498: 0.250389, 6.700000000000005, 9.000000000000007
No.2499: 0.263666, 6.800000000000004, 9.000000000000007
No.2500: 0.27772, 6.900000000000004, 9.000000000000007
No.2501: 0.292844, 7.000000000000004, 9.000000000000007
No.2502: 0.305612, 7.100000000000005, 9.000000000000007
No.2503: 0.315345, 7.200000000000005, 9.000000000000007
No.2504: 0.323917, 7.300000000000004, 9.000000000000007
No.2505: 0.324028, 7.400000000000005, 9.000000000000007
No.2506: 0.321571, 7.500000000000005, 9.000000000000007
No.2507: 0.326057, 7.600000000000005, 9.000000000000007
No.2508: 0.335623, 7.700000000000005, 9.000000000000007
No.2509: 0.348543, 7.800000000000005, 9.000000000000007
No.2510: 0.361453, 7.900000000000006, 9.000000000000007
No.2511: 0.374223, 8.000000000000005, 9.000000000000007
No.2512: 0.360008, 8.100000000000005, 9.000000000000007
No.2513: 0.393352, 8.200000000000006, 9.000000000000007
No.2514: 0.459693, 8.300000000000006, 9.000000000000007
No.2515: 99999.999, 8.400000000000006, 9.000000000000007
No.2516: 99999.999, 8.500000000000005, 9.000000000000007
No.2517: 99999.999, 8.600000000000005, 9.000000000000007
No.2518: 99999.999, 8.700000000000006, 9.000000000000007
No.2519: 99999.999, 8.800000000000006, 9.000000000000007
No.2520: 99999.999, 8.900000000000006, 9.000000000000007

No.2521: 99999.999, 2.0, 9.200000000000006
No.2522: 99999.999, 2.1, 9.200000000000006
No.2523: 99999.999, 2.2, 9.200000000000006
No.2524: 99999.999, 2.3000000000000003, 9.200000000000006
No.2525: 99999.999, 2.4000000000000004, 9.200000000000006
No.2526: 99999.999, 2.5000000000000004, 9.200000000000006
No.2527: 99999.999, 2.6000000000000005, 9.200000000000006
No.2528: 99999.999, 2.7000000000000006, 9.200000000000006
No.2529: 1.295889, 2.8000000000000007, 9.200000000000006
No.2530: 1.03371, 2.900000000000001, 9.200000000000006
No.2531: 0.770077, 3.000000000000001, 9.200000000000006
No.2532: 0.59358, 3.100000000000001, 9.200000000000006
No.2533: 0.482827, 3.200000000000001, 9.200000000000006
No.2534: 0.402205, 3.300000000000001, 9.200000000000006
No.2535: 0.368355, 3.4000000000000012, 9.200000000000006
No.2536: 0.350039, 3.5000000000000013, 9.200000000000006
No.2537: 0.341748, 3.6000000000000014, 9.200000000000006
No.2538: 0.341748, 3.7000000000000015, 9.200000000000006
No.2539: 0.332371, 3.8000000000000016, 9.200000000000006
No.2540: 0.322053, 3.9000000000000017, 9.200000000000006
No.2541: 0.308, 4.000000000000002, 9.200000000000006
No.2542: 0.291996, 4.100000000000001, 9.200000000000006
No.2543: 0.274638, 4.200000000000002, 9.200000000000006
No.2544: 0.257347, 4.3000000000000025, 9.200000000000006
No.2545: 0.240017, 4.400000000000002, 9.200000000000006
No.2546: 0.227434, 4.500000000000002, 9.200000000000006
No.2547: 0.231255, 4.600000000000002, 9.200000000000006
No.2548: 0.237238, 4.700000000000003, 9.200000000000006
No.2549: 0.245992, 4.8000000000000025, 9.200000000000006
No.2550: 0.248465, 4.900000000000002, 9.200000000000006
No.2551: 0.228816, 5.000000000000003, 9.200000000000006
No.2552: 0.212783, 5.100000000000003, 9.200000000000006
No.2553: 0.199171, 5.200000000000003, 9.200000000000006
No.2554: 0.187587, 5.3000000000000025, 9.200000000000006
No.2555: 0.177711, 5.400000000000003, 9.200000000000006
No.2556: 0.170485, 5.5000000000000036, 9.200000000000006
No.2557: 0.168615, 5.600000000000003, 9.200000000000006
No.2558: 0.169342, 5.700000000000003, 9.200000000000006
No.2559: 0.171273, 5.800000000000003, 9.200000000000006
No.2560: 0.175119, 5.900000000000004, 9.200000000000006
No.2561: 0.180589, 6.0000000000000036, 9.200000000000006
No.2562: 0.187292, 6.100000000000003, 9.200000000000006
No.2563: 0.195713, 6.200000000000004, 9.200000000000006
No.2564: 0.205369, 6.300000000000004, 9.200000000000006
No.2565: 0.215791, 6.400000000000004, 9.200000000000006
No.2566: 0.227168, 6.5000000000000036, 9.200000000000006
No.2567: 0.239221, 6.600000000000004, 9.200000000000006
No.2568: 0.251977, 6.700000000000005, 9.200000000000006
No.2569: 0.26564, 6.800000000000004, 9.200000000000006
No.2570: 0.280307, 6.900000000000004, 9.200000000000006
No.2571: 0.295776, 7.000000000000004, 9.200000000000006
No.2572: 0.308193, 7.100000000000005, 9.200000000000006
No.2573: 0.317904, 7.200000000000005, 9.200000000000006
No.2574: 0.32682, 7.300000000000004, 9.200000000000006
No.2575: 0.32476, 7.400000000000005, 9.200000000000006
No.2576: 0.323669, 7.500000000000005, 9.200000000000006
No.2577: 0.328629, 7.600000000000005, 9.200000000000006
No.2578: 0.339434, 7.700000000000005, 9.200000000000006
No.2579: 0.352339, 7.800000000000005, 9.200000000000006
No.2580: 0.365518, 7.900000000000006, 9.200000000000006
No.2581: 0.374309, 8.000000000000005, 9.200000000000006
No.2582: 0.365554, 8.100000000000005, 9.200000000000006
No.2583: 0.410563, 8.200000000000006, 9.200000000000006
No.2584: 0.483947, 8.300000000000006, 9.200000000000006
No.2585: 99999.999, 8.400000000000006, 9.200000000000006
No.2586: 99999.999, 8.500000000000005, 9.200000000000006
No.2587: 99999.999, 8.600000000000005, 9.200000000000006
No.2588: 99999.999, 8.700000000000006, 9.200000000000006
No.2589: 99999.999, 8.800000000000006, 9.200000000000006
No.2590: 99999.999, 8.900000000000006, 9.200000000000006

No.2591: 99999.999, 2.0, 9.400000000000006
No.2592: 99999.999, 2.1, 9.400000000000006
No.2593: 99999.999, 2.2, 9.400000000000006
No.2594: 99999.999, 2.3000000000000003, 9.400000000000006
No.2595: 99999.999, 2.4000000000000004, 9.400000000000006
No.2596: 99999.999, 2.5000000000000004, 9.400000000000006
No.2597: 1.639432, 2.6000000000000005, 9.400000000000006
No.2598: 1.579456, 2.7000000000000006, 9.400000000000006
No.2599: 1.579456, 2.8000000000000007, 9.400000000000006
No.2600: 1.055024, 2.900000000000001, 9.400000000000006
No.2601: 0.792956, 3.000000000000001, 9.400000000000006
No.2602: 0.608817, 3.100000000000001, 9.400000000000006
No.2603: 0.496529, 3.200000000000001, 9.400000000000006
No.2604: 0.496529, 3.300000000000001, 9.400000000000006
No.2605: 0.496529, 3.4000000000000012, 9.400000000000006
No.2606: 0.350882, 3.5000000000000013, 9.400000000000006
No.2607: 0.341233, 3.6000000000000014, 9.400000000000006
No.2608: 0.337225, 3.7000000000000015, 9.400000000000006
No.2609: 0.331633, 3.8000000000000016, 9.400000000000006
No.2610: 0.321636, 3.9000000000000017, 9.400000000000006
No.2611: 0.308011, 4.000000000000002, 9.400000000000006
No.2612: 0.292364, 4.100000000000001, 9.400000000000006
No.2613: 0.275147, 4.200000000000002, 9.400000000000006
No.2614: 0.258159, 4.3000000000000025, 9.400000000000006
No.2615: 0.24153, 4.400000000000002, 9.400000000000006
No.2616: 0.229295, 4.500000000000002, 9.400000000000006
No.2617: 0.232735, 4.600000000000002, 9.400000000000006
No.2618: 0.238049, 4.700000000000003, 9.400000000000006
No.2619: 0.246164, 4.8000000000000025, 9.400000000000006
No.2620: 0.250474, 4.900000000000002, 9.400000000000006
